nome	frequencia	frequencia_normalizada
adair	33320.0	0.00018588781961303166
elson	33252.0	0.0001855084567158622
amaro	33241.0	0.00018544708918837892
socorro	33237.0	0.00018542477372383953
doralice	33216.0	0.00018530761753500778
soraia	33148.0	0.00018492825463783832
eliseu	33127.0	0.0001848110984490066
ederson	33038.0	0.0001843145793630054
genilson	32972.0	0.00018394637419810562
alda	32893.0	0.00018350564377345288
raphael	32882.0	0.0001834442762459696
tarcisio	32849.0	0.0001832601736635197
gilmara	32762.0	0.00018277481230978822
jaine	32712.0	0.00018249586900304598
marcilene	32692.0	0.00018238429168034907
elizeu	32679.0	0.0001823117664205961
irineu	32648.0	0.0001821388215704159
zenilda	32641.0	0.00018209976950747198
maycon	32579.0	0.0001817538798071116
michelle	32567.0	0.00018168693341349347
vanderson	32526.0	0.0001814581999019648
angelita	32262.0	0.00017998537924236577
adelaide	32247.0	0.0001799016962503431
dulce	32234.0	0.0001798291709905901
welinton	31999.0	0.00017851813744890156
icaro	31869.0	0.00017779288485137172
giovani	31844.0	0.0001776534131980006
emilly	31829.0	0.00017756973020597794
djalma	31820.0	0.00017751952041076432
celma	31798.0	0.00017739678535579775
ilma	31722.0	0.00017697279152954952
valdivino	31710.0	0.00017690584513593139
rosalia	31660.0	0.00017662690182918914
silvano	31658.0	0.00017661574409691945
manoela	31618.0	0.00017639258945152566
eraldo	31548.0	0.0001760020688220865
claudineia	31541.0	0.0001759630167591426
ione	31412.0	0.00017524334302774762
wallace	31402.0	0.00017518755436639916
valdeir	31336.0	0.0001748193492014994
emile	31245.0	0.00017431167238322851
micael	31221.0	0.00017417777959599225
elvira	31125.0	0.00017364220844704714
lourival	31107.0	0.00017354178885661993
dario	31033.0	0.0001731289527626414
talia	30941.0	0.00017261569707823567
allan	30934.0	0.00017257664501529174
nara	30913.0	0.00017245948882646002
gislene	30773.0	0.00017167844756758172
lucelia	30670.0	0.0001711038243556927
laila	30644.0	0.00017095877383618675
jacson	30619.0	0.00017081930218281561
vanilda	30576.0	0.0001705794109390173
adelson	30498.0	0.0001701442593804994
jucilene	30493.0	0.00017011636504982516
adrian	30406.0	0.00016963100369609365
dione	30390.0	0.00016954174183793613
gilda	30360.0	0.00016937437585389078
matilde	30270.0	0.00016887227790175475
fagner	30203.0	0.00016849849387072014
marluce	30155.0	0.0001682307082962476
gleice	30049.0	0.00016763934848595404
evelyn	30035.0	0.0001675612443600662
dorival	30006.0	0.0001673994572421557
edvan	29953.0	0.00016710377733700893
estefane	29947.0	0.00016707030414019985
juvenal	29946.0	0.000167064725274065
josemar	29931.0	0.00016698104228204233
jaciara	29931.0	0.00016698104228204233
neiva	29901.0	0.000166813676297997
ariel	29864.0	0.00016660725825100772
genival	29422.0	0.0001641413994194063
kaue	29412.0	0.00016408561075805783
ivanir	29391.0	0.0001639684545692261
laisa	29315.0	0.00016354446074297787
iuri	29237.0	0.00016310930918445998
romilda	29227.0	0.00016305352052311154
samanta	29135.0	0.00016254026483870581
olinda	29108.0	0.00016238963545306498
rosimere	29074.0	0.00016219995400448026
janice	29032.0	0.00016196564162681678
yago	28859.0	0.00016100049778548862
marineide	28838.0	0.00016088334159665687
everson	28801.0	0.0001606769235496676
ieda	28766.0	0.00016048166323494805
beatris	28742.0	0.00016034777044771176
edvania	28720.0	0.00016022503539274516
lavinia	28701.0	0.00016011903693618313
jurema	28648.0	0.00015982335703103635
francilene	28642.0	0.00015978988383422727
raisa	28600.0	0.0001595555714565638
elane	28572.0	0.00015939936320478814
eugenio	28538.0	0.0001592096817562034
gelson	28514.0	0.00015907578896896712
agenor	28461.0	0.00015878010906382036
walace	28427.0	0.00015859042761523563
ludimila	28399.0	0.00015843421936345995
ilza	28358.0	0.00015820548585193133
marilza	28274.0	0.00015773686109660435
jardel	28247.0	0.00015758623171096355
adelina	28234.0	0.00015751370645121057
jadson	28137.0	0.0001569725564361306
graciele	28127.0	0.00015691676777478215
josefina	27996.0	0.0001561859363111175
shirlei	27978.0	0.00015608551672069028
kelvin	27852.0	0.0001553825795876998
dalila	27650.0	0.00015425564862846114
emanoel	27630.0	0.00015414407130576424
adriel	27576.0	0.00015384281253448263
ivanilde	27516.0	0.00015350808056639192
rosimar	27506.0	0.00015345229190504348
wiliam	27496.0	0.00015339650324369504
roni	27483.0	0.00015332397798394204
eliel	27471.0	0.0001532570315903239
leia	27401.0	0.00015286651096088478
ronald	27222.0	0.00015186789392274754
noeli	27110.0	0.0001512430609156449
isaac	27100.0	0.00015118727225429645
naiane	27053.0	0.00015092506554595874
giovane	26983.0	0.00015053454491651961
getulio	26978.0	0.00015050665058584538
abel	26891.0	0.00015002128923211386
josivaldo	26870.0	0.00014990413304328214
noemi	26815.0	0.00014959729540586566
jennifer	26549.0	0.00014811331701399693
marcelino	26527.0	0.00014799058195903033
caue	26526.0	0.0001479850030928955
carolaine	26518.0	0.00014794037216381674
natalina	26493.0	0.0001478009005104456
euclides	26311.0	0.00014678554687390385
cleidiane	26204.0	0.00014618860819747543
mari	26113.0	0.00014568093137920456
yan	26078.0	0.00014548567106448498
nazare	25915.0	0.00014457631588450526
albertina	25910.0	0.00014454842155383105
taisa	25814.0	0.00014401285040488592
yara	25768.0	0.00014375622256268306
magali	25699.0	0.00014337128079937878
aguinaldo	25667.0	0.00014319275708306374
karoline	25598.0	0.00014280781531975944
darlan	25418.0	0.00014180361941548735
weverton	25407.0	0.00014174225188800407
kely	25396.0	0.00014168088436052078
maciel	25384.0	0.00014161393796690262
wilma	25361.0	0.0001414856240458012
larisa	25332.0	0.0001413238369278907
edivania	25261.0	0.0001409277374323167
expedito	25206.0	0.00014062089979490023
clodoaldo	25168.0	0.00014040890288177614
enio	25122.0	0.00014015227503957328
elvis	25113.0	0.00014010206524435966
aloisio	25099.0	0.00014002396111847183
edivan	25041.0	0.00013970038688265084
valdelice	24912.0	0.00013898071315125585
creusa	24841.0	0.00013858461365568185
claudiane	24828.0	0.00013851208839592887
jucelia	24738.0	0.00013800999044379284
geisa	24684.0	0.0001377087316725112
lilia	24641.0	0.0001374688404287129
kauane	24619.0	0.0001373461053737463
crislaine	24589.0	0.00013717873938970095
tulio	24537.0	0.000136888638350689
marly	24515.0	0.0001367659032957224
ednalva	24482.0	0.00013658180071327253
adelino	24468.0	0.0001365036965873847
rosenilda	24438.0	0.00013633633060333936
tadeu	24372.0	0.0001359681254384396
cleia	24370.0	0.0001359569677061699
anne	24350.0	0.00013584539038347302
edinalva	24326.0	0.00013571149759623673
berenice	24253.0	0.00013530424036839307
ivana	24212.0	0.0001350755068568644
claudionor	24196.0	0.0001349862449987069
francine	24158.0	0.0001347742480855828
jhonata	24134.0	0.00013464035529834651
savio	24111.0	0.0001345120413772451
edineia	24096.0	0.00013442835838522243
vanuza	24001.0	0.00013389836610241214
ludmila	23907.0	0.00013337395268573672
jucelino	23849.0	0.00013305037844991573
kamila	23808.0	0.00013282164493838707
leni	23796.0	0.00013275469854476894
wilton	23672.0	0.00013206291914404818
lindinalva	23670.0	0.0001320517614117785
rivaldo	23578.0	0.00013153850572737277
givaldo	23542.0	0.00013133766654651834
valdenir	23480.0	0.00013099177684615796
rene	23471.0	0.00013094156705094435
carol	23448.0	0.00013081325312984293
susana	23436.0	0.0001307463067362248
agata	23424.0	0.00013067936034260664
zilma	23382.0	0.00013044504796494316
francinete	23334.0	0.0001301772623904706
marivaldo	23331.0	0.00013016052579206607
kailane	23260.0	0.0001297644262964921
alicia	23228.0	0.00012958590258017706
guilerme	23119.0	0.00012897780617147895
hudson	23087.0	0.0001287992824551639
jesica	23082.0	0.0001287713881244897
ariana	23038.0	0.0001285259180145565
leonilda	23020.0	0.00012842549842412933
isabeli	22983.0	0.00012821908037714006
elis	22970.0	0.00012814655511738708
zuleide	22928.0	0.00012791224273972358
nilva	22903.0	0.00012777277108635247
marciel	22848.0	0.00012746593344893599
rayssa	22842.0	0.00012743246025212693
santa	22832.0	0.00012737667159077847
aldair	22800.0	0.00012719814787446343
valdineia	22784.0	0.0001271088860163059
oswaldo	22757.0	0.0001269582566306651
idalina	22740.0	0.00012686341590637275
mercia	22715.0	0.00012672394425300163
elder	22674.0	0.00012649521074147298
kesia	22609.0	0.00012613258444270806
aroldo	22600.0	0.00012608237464749447
edilaine	22569.0	0.00012590942979731428
kenia	22521.0	0.00012564164422284172
maurilio	22488.0	0.00012545754164039184
sophia	22423.0	0.00012509491534162692
julieta	22419.0	0.00012507259987708754
higor	22415.0	0.00012505028441254815
eni	22411.0	0.0001250279689480088
pietro	22409.0	0.0001250168112157391
jaci	22338.0	0.0001246207117201651
rubia	22335.0	0.00012460397512176056
marcilio	22305.0	0.00012443660913771522
mercedes	22257.0	0.00012416882356324266
suelem	22180.0	0.0001237392508708596
stefany	22152.0	0.00012358304261908396
adalto	22126.0	0.00012343799209957798
doraci	22112.0	0.00012335988797369015
marciano	22106.0	0.0001233264147768811
cassiano	22089.0	0.00012323157405258873
elisabeth	22080.0	0.00012318136425737512
ernesto	22062.0	0.0001230809446669479
nelci	22046.0	0.00012299168280879039
gabrielle	22007.0	0.00012277410702953145
gleison	22005.0	0.00012276294929726176
leonor	21990.0	0.0001226792663052391
irma	21975.0	0.00012259558331321641
otacilio	21967.0	0.00012255095238413764
lenir	21950.0	0.00012245611165984528
antenor	21910.0	0.0001222329570144515
elisete	21855.0	0.00012192611937703502
jesse	21849.0	0.00012189264618022595
hellen	21816.0	0.00012170854359777607
janio	21779.0	0.00012150212555078681
sidinei	21776.0	0.00012148538895238227
ademilson	21671.0	0.00012089960800822356
rai	21570.0	0.00012033614252860423
clarisse	21545.0	0.0001201966708752331
thaina	21512.0	0.00012001256829278322
guiomar	21505.0	0.00011997351622983931
claudiana	21436.0	0.00011958857446653502
elcio	21404.0	0.00011941005075021998
emilio	21402.0	0.00011939889301795029
givanildo	21310.0	0.00011888563733354455
ivaneide	21292.0	0.00011878521774311736
cezar	21285.0	0.00011874616568017343
thalita	21229.0	0.00011843374917662212
abraao	21172.0	0.00011811575380693596
paulina	21121.0	0.00011783123163405888
isabelle	21117.0	0.00011780891616951949
joilson	21078.0	0.00011759134039026054
edmundo	21066.0	0.00011752439399664241
giseli	21040.0	0.00011737934347713644
jordana	20954.0	0.00011689956098953978
francinaldo	20947.0	0.00011686050892659587
mayra	20852.0	0.00011633051664378559
janderson	20842.0	0.00011627472798243715
joselito	20799.0	0.00011603483673863882
marlucia	20794.0	0.0001160069424079646
valdenice	20774.0	0.0001158953650852677
marcel	20703.0	0.00011549926558969371
analia	20690.0	0.00011542674032994073
cilene	20662.0	0.00011527053207816507
joselita	20662.0	0.00011527053207816507
regis	20591.0	0.00011487443258259108
mariano	20571.0	0.00011476285525989418
darlene	20561.0	0.00011470706659854574
alexander	20528.0	0.00011452296401609586
geferson	20476.0	0.00011423286297708392
elisandra	20467.0	0.00011418265318187031
santina	20457.0	0.00011412686452052187
eurides	20455.0	0.00011411570678825218
dolores	20448.0	0.00011407665472530827
marileide	20433.0	0.0001139929717332856
antonieta	20395.0	0.00011378097482016148
katiane	20373.0	0.0001136582397651949
bento	20353.0	0.000113546662442498
isis	20323.0	0.00011337929645845265
gleiciane	20317.0	0.00011334582326164358
adrieli	20265.0	0.00011305572222263166
natalino	20211.0	0.00011275446345135002
mikael	20173.0	0.00011254246653822592
erinaldo	20139.0	0.00011235278508964119
welton	20138.0	0.00011234720622350634
gildete	20126.0	0.00011228025982988821
hamilton	20068.0	0.0001119566855940672
cleberson	19995.0	0.00011154942836622353
nicoli	19954.0	0.00011132069485469489
james	19935.0	0.00011121469639813284
aurora	19869.0	0.00011084649123323308
emanuela	19865.0	0.00011082417576869369
esmeralda	19846.0	0.00011071817731213164
mariele	19815.0	0.00011054523246195146
john	19753.0	0.00011019934276159106
marcele	19738.0	0.00011011565976956839
tomas	19651.0	0.00010963029841583689
eliezer	19615.0	0.00010942945923498248
jakson	19603.0	0.00010936251284136433
ulisses	19603.0	0.00010936251284136433
aurelio	19542.0	0.0001090222020071388
edneia	19529.0	0.00010894967674738581
ronildo	19502.0	0.000108799047361745
genilda	19500.0	0.00010878788962947531
betania	19491.0	0.0001087376798342617
franciane	19481.0	0.00010868189117291325
dionisio	19442.0	0.0001084643153936543
olavo	19404.0	0.0001082523184805302
vanesa	19381.0	0.00010812400455942877
jhon	19372.0	0.00010807379476421517
carlito	19346.0	0.0001079287442447092
magna	19321.0	0.00010778927259133807
jackeline	19291.0	0.00010762190660729273
felix	19272.0	0.00010751590815073067
lazara	19223.0	0.00010724254371012327
elida	19199.0	0.000107108650922887
noel	19198.0	0.00010710307205675215
efigenia	19187.0	0.00010704170452926886
anselmo	19157.0	0.00010687433854522352
filomena	19143.0	0.00010679623441933568
leonel	19135.0	0.00010675160349025692
dulcineia	19116.0	0.00010664560503369488
cleverson	19064.0	0.00010635550399468294
romeu	19016.0	0.00010608771842021038
dejanira	19011.0	0.00010605982408953616
lorrane	18976.0	0.00010586456377481659
lindaura	18954.0	0.00010574182871985
candida	18937.0	0.00010564698799555764
josinaldo	18934.0	0.0001056302513971531
peterson	18910.0	0.00010549635860991682
nanci	18842.0	0.00010511699571274738
ananias	18841.0	0.00010511141684661253
eloa	18829.0	0.00010504447045299438
thamires	18814.0	0.00010496078746097171
alceu	18751.0	0.00010460931889447649
dimas	18742.0	0.00010455910909926288
giulia	18712.0	0.00010439174311521754
anisio	18710.0	0.00010438058538294784
greice	18612.0	0.00010383385650173306
nilo	18599.0	0.00010376133124198006
eloi	18593.0	0.000103727858045171
gildo	18587.0	0.00010369438484836193
lana	18580.0	0.00010365533278541802
joaquina	18578.0	0.00010364417505314833
erasmo	18556.0	0.00010352143999818173
joaquin	18540.0	0.00010343217814002421
dilson	18462.0	0.00010299702658150631
rosivaldo	18445.0	0.00010290218585721395
genesio	18434.0	0.00010284081832973066
oseias	18427.0	0.00010280176626678675
francineide	18419.0	0.00010275713533770799
izaias	18402.0	0.00010266229461341563
cosmo	18398.0	0.00010263997914887624
almerinda	18364.0	0.00010245029770029151
espedito	18347.0	0.00010235545697599916
waldir	18306.0	0.00010212672346447052
kaike	18300.0	0.00010209325026766144
alexsandra	18292.0	0.00010204861933858268
fabia	18250.0	0.0001018143069609192
erivan	18206.0	0.00010156883685098602
naira	18205.0	0.00010156325798485118
araci	18173.0	0.00010138473426853614
renilda	18092.0	0.0001009328461116137
walison	18086.0	0.00010089937291480464
aluisio	18079.0	0.00010086032085186073
leomar	18075.0	0.00010083800538732134
edileusa	18034.0	0.00010060927187579271
rosinete	18032.0	0.00010059811414352302
heleno	17999.0	0.00010041401156107313
misael	17952.0	0.00010015180485273543
lorraine	17929.0	0.000100023490931634
josenilda	17893.0	9.982265175077957e-05
flaviana	17872.0	9.970549556194784e-05
nelma	17760.0	9.908066255484521e-05
jerson	17667.0	9.856182800430463e-05
andriele	17667.0	9.856182800430463e-05
tamiris	17577.0	9.805973005216858e-05
adolfo	17561.0	9.797046819401107e-05
micaele	17556.0	9.794257386333685e-05
welliton	17553.0	9.792583726493231e-05
arlene	17547.0	9.789236406812324e-05
elsa	17504.0	9.765247282432492e-05
lia	17486.0	9.755205323389771e-05
dina	17449.0	9.734563518690844e-05
roselaine	17436.0	9.727310992715546e-05
geovanna	17409.0	9.712248054151464e-05
lucivania	17377.0	9.694395682519961e-05
thales	17369.0	9.689932589612085e-05
kelli	17315.0	9.659806712483923e-05
durval	17315.0	9.659806712483923e-05
nathan	17304.0	9.653669959735594e-05
edjane	17293.0	9.647533206987264e-05
deivison	17288.0	9.644743773919842e-05
wemerson	17221.0	9.607365370816381e-05
leiliane	17219.0	9.606249597589412e-05
josivan	17171.0	9.579471040142157e-05
nilsa	17165.0	9.57612372046125e-05
girlene	17154.0	9.56998696771292e-05
eugenia	17116.0	9.54878727640051e-05
maicom	17097.0	9.538187430744304e-05
josineide	17095.0	9.537071657517336e-05
suellen	17071.0	9.523682378793708e-05
alesandra	17017.0	9.493556501665545e-05
elenir	17016.0	9.49299861505206e-05
decio	16988.0	9.477377789874495e-05
euripedes	16986.0	9.476262016647526e-05
leide	16977.0	9.471241037126165e-05
jaiane	16969.0	9.46677794421829e-05
hiago	16958.0	9.460641191469961e-05
antoni	16931.0	9.44557825290588e-05
wanderlei	16917.0	9.437767840317097e-05
ketlin	16868.0	9.410431396256357e-05
mary	16857.0	9.404294643508027e-05
welligton	16855.0	9.403178870281058e-05
frank	16806.0	9.375842426220319e-05
arlinda	16804.0	9.37472665299335e-05
nilce	16792.0	9.368032013631535e-05
amara	16777.0	9.359663714429268e-05
marcone	16755.0	9.34739020893261e-05
odilon	16742.0	9.340137682957312e-05
augusta	16710.0	9.322285311325808e-05
elizandra	16691.0	9.311685465669602e-05
morgana	16675.0	9.30275927985385e-05
edenilson	16652.0	9.289927887743707e-05
railson	16612.0	9.267612423204328e-05
cirlene	16604.0	9.263149330296452e-05
paulino	16580.0	9.249760051572824e-05
nilma	16564.0	9.240833865757072e-05
roberio	16551.0	9.233581339781773e-05
graca	16499.0	9.20457123588058e-05
ingride	16465.0	9.185603091022107e-05
brena	16438.0	9.170540152458026e-05
jovelina	16429.0	9.165519172936667e-05
